,User-ID,ISBN,Book-Rating
1018505,244171,0671027360,9
1018508,244171,0679428895,8
1018509,244171,0679454454,9
1018520,244171,0740704818,7
1018541,244171,0802139256,10
1018549,244171,0812971043,9
1018558,244171,1400077354,8
1018561,244171,1579546463,8
1018563,244171,1579549586,8
1018567,244171,1592400876,8
1018585,244189,0060391502,6
1018593,244189,0316143464,9
1018597,244189,0373250207,7
1018602,244189,0385504209,10
1018604,244189,039915079X,6
1018605,244189,0425143325,8
1018608,244189,0446394521,7
1018610,244189,0451523652,10
1018620,244189,0679731148,8
1018687,244277,002542730X,8
1018688,244277,006050918X,5
1018694,244277,0064400565,6
1018721,244277,0142001740,9
1018727,244277,0312305060,7
1018731,244277,0316666343,7
1018732,244277,0316776963,6
1018736,244277,0330334026,1
1018766,244277,0440213029,6
1018768,244277,0440235596,7
1018769,244277,0440343690,7
1018770,244277,0446518581,7
1018774,244277,0515118230,6
1018775,244277,0525946829,8
1018780,244277,0553279378,7
1018790,244277,0670881767,8
1018797,244277,068483376X,9
1018805,244277,0743225724,9
1018806,244277,0743412028,7
1018848,244277,1558743669,5
1018849,244277,1573225789,8
1018851,244277,1592400876,8
1018870,244286,0060174900,9
1018872,244286,0060916508,6
1018873,244286,0060938455,8
1018875,244286,0140280464,6
1018877,244286,014131088X,9
1018879,244286,0156027321,9
1018883,244286,0312282990,10
1018884,244286,031242227X,6
1018885,244286,0316769487,7
1018889,244286,0374480095,9
1018892,244286,0375703055,5
1018899,244286,0440237688,7
1018905,244286,0553208845,7
1018906,244286,0553275976,8
1018909,244286,0679785892,8
1018913,244286,0689817851,6
1018926,244286,1579546463,5
1019047,244349,0345300785,10
1019058,244349,0345352661,10
1019060,244349,0345358805,10
1019215,244349,0451190491,9
1019218,244349,0451190556,10
1019329,244349,0786861827,10
1019372,244349,0886775507,3
1019410,244359,0060934417,6
1019412,244359,0060977493,9
1019413,244359,0156027321,7
1019414,244359,0316769487,7
1019415,244359,0375725601,8
1019416,244359,0375727132,6
1019417,244359,0380731851,8
1019418,244359,0440221471,5
1019419,244359,0452260116,7
1019420,244359,0525945814,5
1019421,244359,0743237188,10
1019423,244359,1592400876,7
1019546,244420,0060987103,5
1019551,244420,0064400557,10
1019556,244420,0140346406,10
1019558,244420,014100018X,5
1019563,244420,0316601950,10
1019564,244420,0316693200,10
1019565,244420,0316781010,7
1019566,244420,0316781266,5
1019567,244420,0316788228,10
1019571,244420,0345391055,5
1019575,244420,0345449347,9
1019576,244420,034545104X,8
1019581,244420,0375705198,10
1019582,244420,0375706429,8
1019583,244420,037582233X,10
1019586,244420,0380796104,10
1019588,244420,0385265700,5
1019590,244420,0385335830,10
1019591,244420,0385335881,10
1019592,244420,0385336179,10
1019599,244420,0425147622,9
1019601,244420,0425154092,10
1019603,244420,0439049962,10
1019604,244420,0439064872,10
1019606,244420,0440160677,10
1019608,244420,0440220602,8
1019610,244420,0440414806,10
1019612,244420,0440901588,10
1019619,244420,0446672211,5
1019620,244420,0449005615,10
1019624,244420,0451183665,5
1019626,244420,0452282152,8
1019631,244420,0553578308,10
1019632,244420,0553578316,10
1019635,244420,0553581023,10
1019656,244420,0743418719,8
1019660,244420,0804114986,10
1019661,244420,0805063897,10
1019666,244420,0937295043,10
1019704,244452,0316107352,9
1019705,244452,0316107387,9
1019706,244452,0316107417,9
1019707,244452,0316108677,9
1019708,244452,0836204387,10
1019709,244452,0836217357,10
1019710,244452,0836218221,10
1019711,244452,0836218655,8
1019712,244452,0836221192,10
1019714,244452,0836221362,10
1019727,244456,0060928336,9
1019729,244456,0140179836,8
1019730,244456,0140293248,8
1019734,244456,0345435028,9
1019738,244456,0440225922,8
1019743,244456,080411109X,9
1019752,244471,0140039589,7
1019756,244471,0312264372,5
1019759,244471,0345380371,6
1019760,244471,0345386108,7
1019763,244471,0446673706,7
1019765,244471,0684800713,6
1019769,244471,1558747028,5
1019781,244484,0380018179,8
1019785,244484,0425181464,6
1019786,244484,0425182908,8
1019792,244484,0446603589,8
1019794,244484,0671525743,9
1019798,244484,0804108692,8
1019800,244484,0971880107,3
1019850,244494,0060540753,4
1019851,244494,0060928336,9
1019852,244494,0060976845,10
1019855,244494,0316601950,8
1019856,244494,0671042564,10
1019857,244494,0743439651,10
1019865,244517,0060505885,7
1019866,244517,0060928336,6
1019867,244517,0312278586,7
1019869,244517,0316769487,8
1019873,244517,0671004107,4
1019875,244517,076790592X,8
1019876,244517,0786868015,7
1019959,244593,0312971125,8
1019962,244593,0316666343,9
1019974,244593,0373250452,7
1019978,244593,0375757597,5
1019991,244593,0553292722,5
1019997,244593,0553579606,5
1020005,244593,0743418174,8
1020013,244593,0767905202,10
1020014,244593,080213825X,5
1020015,244593,0812967240,5
1020081,244622,0060930187,9
1020082,244622,0060934913,8
1020083,244622,0140293248,9
1020084,244622,0425169863,9
1020085,244622,0452282152,8
1020086,244627,0060502258,10
1020090,244627,0061098752,8
1020093,244627,0312977409,8
1020094,244627,0316789089,10
1020096,244627,0345311809,10
1020097,244627,034536208X,10
1020098,244627,0345384350,8
1020099,244627,0345409973,10
1020100,244627,0345413873,10
1020101,244627,0345415000,10
1020102,244627,0345423429,10
1020103,244627,0345426274,8
1020106,244627,0345450051,9
1020115,244627,0380731851,10
1020116,244627,0380752948,10
1020117,244627,0380756277,10
1020120,244627,0380786702,10
1020125,244627,0380818337,10
1020126,244627,0425098648,10
1020127,244627,0425118703,10
1020128,244627,0425127583,10
1020129,244627,0425137562,10
1020130,244627,0425163407,10
1020132,244627,042518286X,10
1020139,244627,0440110653,10
1020140,244627,0440111811,10
1020142,244627,0440222656,10
1020143,244627,0440223806,8
1020144,244627,0440223989,10
1020145,244627,0440226430,10
1020146,244627,0440234743,10
1020147,244627,0440235448,10
1020148,244627,0440236169,10
1020150,244627,044023722X,10
1020151,244627,0440237416,8
1020152,244627,0440237556,10
1020153,244627,0440404193,10
1020154,244627,0446607193,10
1020156,244627,0446608386,7
1020159,244627,0449006530,5
1020162,244627,0451167716,10
1020164,244627,0451180429,10
1020165,244627,0451184386,10
1020166,244627,0451192508,8
1020167,244627,0451197038,10
1020168,244627,0451198387,8
1020169,244627,0451200101,10
1020170,244627,0451201744,8
1020171,244627,0451202244,10
1020173,244627,0451208072,7
1020174,244627,0451208765,10
1020177,244627,0451409000,10
1020178,244627,0451410602,7
1020179,244627,0505524686,10
1020181,244627,0515118559,10
1020182,244627,0515127221,10
1020186,244627,0515133876,8
1020187,244627,0553285920,10
1020188,244627,0553289411,3
1020189,244627,0553295772,8
1020191,244627,0553569902,10
1020192,244627,0553574086,10
1020193,244627,0553575023,10
1020195,244627,0553580221,9
1020196,244627,0553581929,7
1020197,244627,0553586122,10
1020199,244627,0671002481,9
1020207,244627,0671737635,10
1020208,244627,067173783X,10
1020209,244627,0671739743,10
1020210,244627,0671742558,10
1020212,244627,0743407067,10
1020213,244627,0743411250,10
1020221,244627,0812564375,10
1020222,244627,0812564618,10
1020230,244627,0821772279,10
1020237,244627,1551665301,10
1020241,244627,1551666839,10
1020244,244627,1559029838,10
1020271,244657,0061097314,7
1020272,244657,0312283709,10
1020273,244657,0312421273,5
1020275,244657,0312423799,10
1020276,244657,0316168815,9
1020277,244657,0316789976,7
1020278,244657,0316969443,5
1020282,244657,0385335881,8
1020283,244657,0385503822,4
1020284,244657,043935806X,8
1020285,244657,0440204194,8
1020286,244657,0440225701,7
1020287,244657,0446605239,6
1020288,244657,0452264790,8
1020289,244657,0525945938,7
1020290,244657,0553380095,7
1020292,244657,0671027360,7
1020293,244657,0684848783,2
1020295,244657,0767902890,8
1020297,244657,1880418592,10
1020303,244662,0061020710,7
1020305,244662,0142001740,10
1020307,244662,0312872402,10
1020310,244662,0345351525,9
1020331,244662,0373115431,7
1020390,244662,0385306024,8
1020393,244662,0385315309,8
1020401,244662,0446516538,9
1020402,244662,044652087X,9
1020409,244662,0515128554,9
1020454,244676,0316781266,5
1020455,244676,0316969443,10
1020456,244676,0345442768,6
1020457,244676,0375707972,4
1020459,244676,0451184386,8
1020461,244676,0553586122,8
1020462,244676,0758200846,8
1020463,244676,0804111359,10
1020472,244685,0060002050,8
1020474,244685,0060512822,10
1020476,244685,0061030643,10
1020478,244685,0061031844,8
1020479,244685,0061057940,5
1020482,244685,0345422589,9
1020483,244685,0345427637,9
1020490,244685,0380750872,8
1020491,244685,0380756293,8
1020493,244685,0380762587,8
1020497,244685,0380790947,8
1020498,244685,0380844001,9
1020500,244685,0380897393,8
1020501,244685,0399141065,10
1020502,244685,0425097609,8
1020504,244685,0425142485,8
1020505,244685,0425145638,10
1020506,244685,042515601X,9
1020509,244685,0440118700,8
1020510,244685,0440211727,10
1020511,244685,0440217490,8
1020514,244685,0440224764,10
1020515,244685,0440226104,10
1020517,244685,0440236673,10
1020518,244685,0440241073,10
1020519,244685,0446358576,8
1020520,244685,0446364622,9
1020521,244685,0446364800,5
1020523,244685,0446606383,5
1020525,244685,0449005836,9
1020528,244685,0451168690,9
1020529,244685,0451185994,8
1020530,244685,0451187741,9
1020532,244685,0451203054,8
1020533,244685,0451205421,8
1020544,244685,051508901X,8
1020546,244685,0515125490,9
1020547,244685,0515131229,9
1020548,244685,0515133639,9
1020549,244685,0515133973,9
1020550,244685,0553287303,8
1020552,244685,0553292722,8
1020553,244685,0553295977,8
1020554,244685,0553297260,8
1020555,244685,0553571834,8
1020556,244685,0553574116,8
1020558,244685,0553581554,8
1020559,244685,0553582658,9
1020560,244685,0553583905,9
1020561,244685,0671003364,8
1020562,244685,0671004565,8
1020563,244685,067101420X,9
1020565,244685,0671553046,9
1020566,244685,0671737791,9
1020571,244685,0743407083,9
1020573,244685,0812515609,9
1020579,244685,0821773682,9
1020586,244685,1551668998,10
1020587,244685,1551669382,9
1020929,244708,014028009X,10
1020934,244708,0375709150,9
1020938,244708,0440224675,8
1020939,244708,0440236673,9
1020954,244708,0671011367,8
1020955,244708,0671028367,8
1020956,244708,0671028375,8
1020971,244708,1861976127,4
1020980,244710,0316666343,9
1020986,244710,0425175405,8
1020987,244710,044023722X,7
1020988,244710,0446604801,8
1020992,244710,0553578316,7
1020993,244710,0553580191,8
1021001,244710,0679746048,5
1021002,244710,0805036504,8
1021003,244710,0836228804,8
1021050,244736,0156027321,8
1021056,244736,031231616X,6
1021059,244736,0312868332,7
1021062,244736,0316096199,9
1021066,244736,0316666343,8
1021078,244736,0345446860,5
1021087,244736,0375702709,5
1021138,244736,0441008534,7
1021139,244736,0441009239,7
1021140,244736,0441010512,8
1021147,244736,0449212602,7
1021169,244736,0515103292,7
1021264,244736,3822860867,3
1021269,244742,0064405176,9
1021276,244742,038071907X,5
1021277,244742,0380723816,8
1021281,244742,0440227259,8
1021282,244742,0440416248,7
1021284,244742,0446608955,8
1021285,244742,0446672211,7
1021287,244742,0553211404,7
1021292,244742,0609807900,9
1021294,244742,067102423X,8
1021297,244742,0688171621,8
1021320,244761,0140250948,8
1021321,244761,0312130279,8
1021324,244761,0393315606,7
1021327,244761,0440234743,6
1021329,244761,0449907481,8
1021334,244761,067943853X,8
1021338,244761,0679744479,8
1021352,244779,0312282990,3
1021353,244779,0440236665,5
1021354,244779,044023669X,5
1021355,244779,0440236819,6
1021356,244779,0440236991,7
1021357,244779,0446611212,8
1021358,244779,0743423682,3
1021428,244814,0064440508,10
1021429,244814,0142001821,4
1021431,244814,0312201656,10
1021434,244814,037541388X,4
1021435,244814,037570387X,7
1021440,244814,0399150838,6
1021441,244814,0446605239,6
1021443,244814,0515124893,8
1021449,244814,0786885688,8
1021450,244814,080410946X,9
1021453,244814,1853260150,8
1021501,244873,0380720191,10
1021502,244873,0380731851,8
1021506,244873,0440236703,7
1021514,244873,0451526279,8
1021515,244873,059035342X,9
1021517,244873,0671017047,8
1021526,244874,0345380371,7
1021529,244874,044021145X,9
1021530,244874,0440211727,8
1021532,244874,0440214041,8
1021535,244874,0671021001,5
1021536,244874,0671041789,9
1021537,244874,0684813467,7
1021538,244874,0811825558,9
1021612,244915,0345354621,8
1021615,244915,0425121259,8
1021617,244915,042518286X,8
1021618,244915,0425182908,6
1021619,244915,0440211727,9
1021621,244915,0446607657,8
1021622,244915,0451137965,8
1021623,244915,0451141083,8
1021624,244915,0451178033,8
1021625,244915,0515125628,8
1021626,244915,0553273299,7
1021627,244915,0553295772,8
1021628,244915,0553571818,8
1021629,244915,0553581554,8
1021631,244915,0804107491,7
1021649,244925,0425154092,7
1021650,244925,0451146425,10
1021651,244925,0671011375,10
1021653,244925,0671028367,10
1021654,244925,0671028375,10
1021968,244995,000716226X,4
1021972,244995,009188800X,8
1021975,244995,0140131558,9
1021976,244995,0140178139,7
1022001,244995,0385605145,7
1022010,244995,0552134635,6
1022011,244995,0552137030,9
1022012,244995,0552996009,8
1022144,245088,0316693707,6
1022150,245088,0385490445,6
1022157,245088,044021145X,5
1022159,245088,0446359866,7
1022160,245088,0446604402,7
1022164,245088,0451147367,8
1022165,245088,0451188462,9
1022166,245088,0451191013,8
1022167,245088,0553572326,6
1022168,245088,0553576801,4
1022169,245088,0553578022,7
1022170,245088,0553580221,7
1022175,245088,0671524313,6
1022177,245088,0671701606,10
1022182,245088,0740704818,7
1022192,245088,0920668372,9
1022215,245102,0446676098,8
1022217,245102,051720679X,7
1022219,245102,0553260111,9
1022220,245102,0553271636,7
1022221,245102,0671027360,10
1022222,245102,0743418174,5
1022223,245102,0786869216,8
1022253,245128,0425176304,9
1022255,245128,0441003257,7
1022257,245128,0515121495,3
1022259,245128,0670869902,5
1022261,245128,0671708635,9
1022264,245128,0747546290,10
1022307,245157,0060394447,8
1022311,245157,0061020613,7
1022314,245157,0061099155,9
1022317,245157,0156628635,10
1022319,245157,0312186886,10
1022323,245157,0316153915,7
1022326,245157,0345413350,10
1022327,245157,0345413369,10
1022335,245157,0393307050,10
1022343,245157,0441008615,7
1022358,245157,0671722751,10
1022419,245188,0060953691,7
1022423,245188,0140075623,8
1022424,245188,0312099436,9
1022429,245188,0345350499,8
1022432,245188,0425177009,6
1022440,245188,0670894605,10
1022448,245188,0802135226,6
1022449,245188,0804110379,7
1022451,245188,1550810510,10
1022459,245194,0006493580,5
1022461,245194,0061098795,6
1022462,245194,0062502727,4
1022463,245194,0345413350,5
1022464,245194,0345413369,5
1022466,245194,0553574752,3
1022467,245194,0671027387,8
1022472,245203,0060959037,8
1022473,245203,0375702709,5
1022474,245203,0375707972,8
1022475,245203,0446672211,8
1022476,245203,0452282152,5
1022484,245215,0373484224,7
1022486,245215,0380725827,5
1022488,245215,0425172996,5
1022489,245215,0425175405,8
1022491,245215,0553573136,5
1022495,245215,0688162827,5
1022600,245281,006091565X,10
1022601,245281,006091646X,10
1022602,245281,0140067477,3
1022603,245281,0140230165,3
1022607,245281,0671683993,10
1022608,245281,0671727796,10
1022654,245295,0060921056,9
1022655,245295,0060929871,7
1022656,245295,0060931671,7
1022658,245295,0060934700,10
1022659,245295,0060934719,10
1022662,245295,0062502182,9
1022669,245295,0140074317,10
1022675,245295,0140620869,10
1022677,245295,0140621415,8
1022678,245295,0141007338,7
1022680,245295,0156012197,10
1022682,245295,0192833863,10
1022686,245295,0312924585,10
1022688,245295,0316769487,10
1022691,245295,0345313860,10
1022693,245295,0345351525,10
1022695,245295,0345361792,5
1022696,245295,0345368754,5
1022704,245295,0349101779,10
1022707,245295,0380778556,4
1022708,245295,0380789019,10
1022713,245295,0385720920,10
1022715,245295,0393319296,10
1022716,245295,0394498216,7
1022717,245295,0394758285,8
1022718,245295,0425152251,6
1022719,245295,0425164349,8
1022720,245295,0440111498,8
1022725,245295,0451518640,5
1022727,245295,0451524934,10
1022728,245295,0451526341,10
1022731,245295,0552137030,10
1022733,245295,0553211668,10
1022734,245295,0553296981,10
1022736,245295,0571081789,8
1022737,245295,0671021001,9
1022738,245295,0671874349,6
1022740,245295,0679735771,6
1022741,245295,0679744479,9
1022744,245295,0684833395,10
1022756,245295,1573229628,5
1022757,245295,1582342156,7
1022780,245311,0060188731,7
1022781,245311,0061092533,5
1022782,245311,0316601950,8
1022783,245311,0345438329,7
1022788,245311,0515131229,6
1022789,245311,0515132020,7
1022790,245311,051513287X,6
1022791,245311,0515133973,7
1022792,245311,0679426140,6
1022793,245311,0786867647,7
1022794,245311,1565122968,8
1022944,245328,0156628708,8
1022946,245328,0316734837,8
1022947,245328,0375727345,9
1022952,245328,0684872153,10
1022953,245328,0743262174,10
1022954,245328,0743418174,8
1022955,245328,0767900383,9
1022958,245328,1580050298,10
1022967,245346,0312144075,9
1022968,245346,0312862180,6
1022969,245346,0345391802,8
1022971,245346,0439136350,10
1022973,245346,0440222656,3
1022977,245346,0679746048,6
1023032,245371,0060915544,9
1023037,245371,006096975X,6
1023053,245371,0140119906,10
1023086,245371,0312924585,8
1023116,245371,0385491069,7
1023119,245371,0385722206,9
1023126,245371,039592720X,10
1023127,245371,0425083837,8
1023132,245371,0440131480,8
1023137,245371,044021145X,8
1023138,245371,0440211727,8
1023143,245371,0446310786,10
1023155,245371,0451169522,8
1023156,245371,0451170385,8
1023170,245371,0525947647,9
1023176,245371,0553250426,6
1023177,245371,0553351397,9
1023179,245371,0553561669,10
1023192,245371,067697175X,9
1023199,245371,0679772677,7
1023213,245371,0740723367,9
1023228,245371,0770423345,9
1023240,245371,0802150241,9
1023243,245371,080410526X,9
1023244,245371,0804106304,9
1023366,245410,0060392452,8
1023368,245410,0060934700,7
1023371,245410,0061009059,7
1023375,245410,0061093084,8
1023377,245410,0061099015,9
1023383,245410,0140124381,8
1023384,245410,0140143882,8
1023385,245410,0140250913,10
1023394,245410,0312872836,7
1023398,245410,0312966091,7
1023399,245410,0312966970,7
1023400,245410,0312971346,7
1023401,245410,0312976275,8
1023402,245410,0312980140,8
1023403,245410,0312983867,8
1023408,245410,0345313151,8
1023409,245410,0345313860,8
1023411,245410,0345318854,5
1023412,245410,0345322215,5
1023413,245410,0345322231,9
1023414,245410,0345337662,7
1023416,245410,0345338588,8
1023418,245410,0345351525,9
1023419,245410,0345370775,7
1023421,245410,0345380371,8
1023423,245410,034538475X,7
1023425,245410,0345409469,9
1023426,245410,0345409671,9
1023428,245410,0345416260,9
1023429,245410,0345423399,8
1023430,245410,034543014X,10
1023431,245410,0345435249,9
1023432,245410,0345435273,8
1023436,245410,0375401598,8
1023439,245410,038001503X,6
1023440,245410,0380752859,10
1023441,245410,0380752867,10
1023442,245410,0380759489,8
1023443,245410,0380812894,7
1023444,245410,0380973650,8
1023447,245410,0385474016,8
1023454,245410,0395083567,8
1023463,245410,0425136191,7
1023464,245410,0425145638,8
1023466,245410,0425155943,8
1023467,245410,0425169863,8
1023468,245410,0425172996,9
1023470,245410,0425181685,7
1023471,245410,042518630X,7
1023474,245410,044023574X,7
1023475,245410,0440439884,10
1023478,245410,0441007813,9
1023489,245410,0446606138,8
1023496,245410,0451452011,8
1023498,245410,0452283442,9
1023506,245410,0515134449,9
1023507,245410,0515134457,8
1023508,245410,0515134465,8
1023509,245410,0515134473,8
1023510,245410,0515134481,8
1023511,245410,051513449X,8
1023512,245410,0515134511,8
1023513,245410,051513452X,8
1023521,245410,0553261908,8
1023522,245410,0553275976,6
1023523,245410,0553278223,8
1023528,245410,0553575023,9
1023537,245410,0670910236,9
1023539,245410,0671001795,7
1023543,245410,0671027360,7
1023544,245410,0671434225,10
1023547,245410,0671693816,8
1023548,245410,0671727583,8
1023552,245410,0679446486,6
1023553,245410,0679721037,9
1023556,245410,0679734775,8
1023557,245410,0684818868,10
1023559,245410,0684847817,8
1023568,245410,0765340747,5
1023569,245410,0765342987,8
1023570,245410,0765345048,8
1023573,245410,0786817070,8
1023574,245410,0786817089,8
1023576,245410,080410753X,8
1023585,245410,0812533666,8
1023586,245410,0812548051,8
1023587,245410,0812548094,8
1023588,245410,0812551478,7
1023589,245410,0812551486,8
1023599,245410,0875421180,9
1023600,245410,0875421229,8
1023606,245410,0886777844,7
1023609,245410,088730866X,8
1023669,245446,0316284955,8
1023671,245446,0375707972,7
1023672,245446,0380778726,8
1023674,245446,0395404258,7
1023681,245446,0671617028,8
1023683,245446,0804106304,7
1023796,245534,0312278586,5
1023799,245534,0316096199,9
1023803,245534,0440195934,8
1023806,245534,0440224624,5
1023808,245534,0446364193,7
1023811,245534,0446602620,7
1023813,245534,0451178017,7
1023814,245534,0451191706,6
1023815,245534,0451207521,5
1023819,245534,055356451X,7
1023821,245534,0553572202,7
1023825,245534,0553583670,3
1023870,245568,0316603287,8
1023872,245568,0316666343,9
1023877,245568,0373285019,6
1023878,245568,0385335466,5
1023881,245568,0425098605,9
1023886,245568,0446520802,2
1023887,245568,0446531332,7
1023888,245568,0446604232,8
1023889,245568,0446605484,8
1023890,245568,0446611808,8
1023891,245568,0446692298,7
1023894,245568,0515122734,7
1023901,245568,0553582747,8
1023903,245568,0671016768,8
1023908,245568,0684848961,1
1023910,245568,0786011440,9
1023949,245604,0156011433,8
1023950,245604,0316089699,7
1023951,245604,0375414657,8
1023953,245604,0440212723,5
1023954,245604,0440224675,8
1023955,245604,0515131229,4
1023956,245604,0609610597,5
1023958,245604,0743417682,9
1023959,245604,1880418568,9
1023980,245616,0440221471,8
1023981,245616,044022165X,5
1023982,245616,0440234743,10
1023983,245616,0440241073,9
1023984,245616,0515135739,5
1023985,245616,0553582755,10
1024006,245645,0060807792,10
1024009,245645,006099486X,9
1024020,245645,0064471063,10
1024028,245645,0312201656,10
1024030,245645,0312291639,7
1024033,245645,0312924801,10
1024036,245645,0312958129,10
1024039,245645,0312978383,10
1024046,245645,0345446860,8
1024069,245645,0385484518,8
1024076,245645,0425092917,10
1024087,245645,0440122090,10
1024089,245645,0440202043,10
1024095,245645,0440211263,10
1024096,245645,0440212359,10
1024097,245645,0440213029,10
1024099,245645,0440220424,10
1024100,245645,0440221595,10
1024102,245645,0440223571,10
1024103,245645,0440224594,10
1024104,245645,0440235596,10
1024108,245645,0440407524,10
1024111,245645,0446300152,9
1024124,245645,0449242773,9
1024128,245645,0451192028,10
1024145,245645,0553256696,10
1024147,245645,0553272535,9
1024182,245645,0684872153,10
1024183,245645,0689711816,9
1024196,245645,0804113475,10
1024205,245645,0842329129,7
1024219,245645,0943233437,9
1024241,245649,0060988649,8
1024242,245649,006103018X,8
1024243,245649,0064407667,9
1024246,245649,0312195516,9
1024247,245649,0312305060,9
1024256,245649,0375702709,9
1024264,245649,0380698714,9
1024268,245649,0380804557,8
1024290,245649,0446670251,9
1024294,245649,0449300021,8
1024298,245649,0451168690,8
1024300,245649,0451191013,9
1024305,245649,0553109200,8
1024310,245649,059035342X,9
1024313,245649,0670894605,7
1024320,245649,0679735771,4
1024324,245649,0688170528,7
1024335,245650,0061000019,7
1024336,245650,0061000175,9
1024337,245650,0061009504,7
1024339,245650,0061092614,8
1024342,245650,0312963297,8
1024343,245650,0312969198,8
1024345,245650,0312980140,7
1024350,245650,0345416880,7
1024351,245650,034543448X,8
1024353,245650,038072121X,9
1024354,245650,0425163385,6
1024355,245650,0425182878,8
1024361,245650,0440224047,8
1024362,245650,0440225442,7
1024363,245650,0440235391,8
1024364,245650,0440236703,8
1024365,245650,0446604666,8
1024366,245650,0446611611,8
1024368,245650,044661193X,5
1024369,245650,0446667900,8
1024370,245650,0449003795,7
1024371,245650,0449208133,8
1024372,245650,044922046X,6
1024373,245650,0449223833,7
1024374,245650,0451408683,7
1024375,245650,0553571656,8
1024376,245650,0553578316,7
1024378,245650,0671617028,9
1024379,245650,0679732411,10
1024380,245650,0679770151,7
1024381,245650,0743403436,9
1024382,245650,074340615X,8
1024383,245650,0743411439,8
1024391,245655,0140361219,5
1024392,245655,0151002630,8
1024397,245655,034536208X,8
1024398,245655,034540047X,7
1024401,245655,0375725784,9
1024403,245655,038572179X,9
1024405,245655,0439064872,7
1024406,245655,0446387878,7
1024407,245655,0446391301,9
1024408,245655,0446673544,5
1024415,245660,0312291639,8
1024418,245660,0440241413,8
1024419,245660,0446611085,10
1024420,245660,0515090379,7
1024421,245660,0515136263,8
1024422,245660,067103619X,8
1024423,245660,0743411250,8
1024693,245814,0316690619,7
1024695,245814,0553089234,9
1024697,245814,0553571818,9
1024698,245814,0684196395,9
1024699,245814,0684810395,9
1026831,245963,0345351959,10
1027191,245963,0380899825,3
1027399,245963,0425130711,10
1027423,245963,0425170349,10
1027655,245963,0446516538,2
1027748,245963,0449242072,10
1028073,245963,0553274295,10
1028373,245963,0671798782,4
1028495,245963,0767900383,9
1029111,246000,0345311809,7
1029112,246000,0345342968,8
1029117,246000,0345380371,9
1029121,246000,0345391802,6
1029122,246000,0345391810,8
1029139,246000,0425115801,8
1029169,246000,0553274503,9
1029171,246000,0553280414,3
1029184,246000,0671027344,7
1029209,246000,0812550706,9
1029210,246000,0812550757,10
1029373,246156,0061020710,9
1029378,246156,0099464810,8
1029379,246156,0099747200,8
1029381,246156,014023604X,7
1029386,246156,0140430164,10
1029401,246156,0312969252,6
1029465,246156,0440419468,10
1029475,246156,0446611212,7
1029477,246156,0449221490,8
1029479,246156,0452284295,7
1029481,246156,0505525526,8
1029485,246156,051513239X,6
1029486,246156,051513628X,7
1029502,246156,0571197639,10
1029511,246156,0595256368,7
1029512,246156,0670031909,10
1029516,246156,0671867156,9
1029541,246156,0805462996,6
1029556,246156,0898159954,10
1029565,246156,0965834581,3
1029569,246156,1551666022,8
1029583,246156,1573227889,8
1029584,246156,1573229725,10
1029585,246156,1576738582,6
1029594,246156,1841954225,10
1029622,246175,0061012513,5
1029624,246175,0312980159,7
1029625,246175,0515120898,3
1029626,246175,0609606727,8
1029627,246175,0743418174,9
1029667,246216,006101351X,8
1029669,246216,0141002077,8
1029673,246216,0316777730,7
1029675,246216,0375705244,7
1029677,246216,0375757147,7
1029679,246216,0425179613,6
1029683,246216,067976402X,9
1029685,246216,0743203178,7
1029689,246216,0743410068,9
1029715,246230,0312973055,10
1029716,246230,0440222656,8
1029717,246230,0440225701,9
1029722,246230,0842342702,7
1029723,246230,0971880107,6
1029732,246246,0345345053,5
1029735,246246,067169507X,10
1029736,246246,0679733760,5
1029739,246246,0812548051,10
1029741,246246,0875421180,10
1029754,246247,0156027321,10
1029759,246247,0345285980,8
1029791,246247,0439064864,9
1029793,246247,0439425220,10
1029803,246247,0486250334,10
1029804,246247,052594673X,8
1029808,246247,0553351397,10
1029810,246247,0575063483,10
1029812,246247,0590353403,9
1029815,246247,0671601075,8
1029846,246247,0836213319,10
1029848,246247,084232920X,8
1029850,246247,0842329242,5
1029851,246247,0842329250,9
1029852,246247,0842329269,7
1029853,246247,0842329285,8
1029859,246247,0871135809,6
1029867,246247,0894718207,10
1029875,246247,1565548353,10
1029876,246247,1566400201,10
1029877,246247,1566404398,10
1029936,246311,0060188731,10
1029939,246311,0060927860,8
1029944,246311,0060972777,10
1029946,246311,0060976241,10
1029948,246311,0060981180,10
1029949,246311,0061097314,6
1029950,246311,0066209773,9
1029952,246311,0140131558,8
1029953,246311,0140143505,10
1029955,246311,0140250948,9
1029956,246311,0140288503,9
1029959,246311,0142002267,9
1029961,246311,015100692X,8
1029962,246311,0151008116,6
1029966,246311,0312187688,8
1029973,246311,0312282990,10
1029974,246311,0312421036,10
1029975,246311,0316096199,9
1029978,246311,0316316962,10
1029979,246311,0316666343,9
1029982,246311,0345326490,9
1029984,246311,0345416260,4
1029985,246311,0374121230,10
1029989,246311,0375406182,10
1029991,246311,0375412824,7
1029993,246311,0375503803,10
1029998,246311,0375703764,6
1030000,246311,0375704027,6
1030001,246311,0375705856,10
1030002,246311,0375706410,9
1030003,246311,0375724834,7
1030004,246311,0375725784,9
1030005,246311,0375726403,9
1030007,246311,038000321X,9
1030009,246311,0380718839,8
1030010,246311,0380731851,8
1030011,246311,0380973650,8
1030017,246311,0385490445,8
1030018,246311,0385492081,9
